id,product_name,asin,price,original_price,currency,rating,review_count,url,image_url,availability,sales_volume,date,raw_data
1763666021,boAt Nirvana Zenith Pro (2025),B0DXPL5XHF,2799.0,14990.0,INR,4.0,861,https://www.amazon.in/dp/B0DXPL5XHF,https://m.media-amazon.com/images/I/61F5uOdJqlL._SL1500_.jpg,In stock,1K+ bought in past month,2025-11-20T19:13:41.441152,"{""status"": ""OK"", ""request_id"": ""9e4de284-9896-4cc5-af61-43bfe59f9157"", ""parameters"": {""asin"": ""B0DXPL5XHF"", ""country"": ""IN"", ""language"": ""en_IN""}, ""data"": {""asin"": ""B0DXPL5XHF"", ""product_title"": ""boAt Nirvana Zenith Pro (2025), 50dB Hybrid Adaptive ANC, Spatial Audio, Hi-Res Audio LDAC, 6Mics AI-ENx, 80 Hrs Battery, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Platinum Gold)"", ""product_price"": ""2,799"", ""product_original_price"": ""\u20b914,990"", ""minimum_order_quantity"": null, ""currency"": ""INR"", ""country"": ""IN"", ""product_byline"": ""Visit the boAt Store"", ""product_byline_link"": ""https://www.amazon.in/stores/boAt/page/C45AC738-6190-4344-A3E4-CDF7B426BC8C?lp_asin=B0DXPL5XHF&ref_=ast_bln"", ""product_byline_links"": [""https://www.amazon.in/stores/boAt/page/C45AC738-6190-4344-A3E4-CDF7B426BC8C?lp_asin=B0DXPL5XHF&ref_=ast_bln""], ""product_star_rating"": ""4"", ""product_num_ratings"": 861, ""product_url"": ""https://www.amazon.in/dp/B0DXPL5XHF"", ""product_slug"": ""boAt-Nirvana-Zenith-Pro-Bluetooth"", ""product_photo"": ""https://m.media-amazon.com/images/I/61F5uOdJqlL._SL1500_.jpg"", ""product_num_offers"": 2, ""product_availability"": ""In stock"", ""product_condition"": """", ""is_best_seller"": false, ""is_amazon_choice"": false, ""is_prime"": false, ""climate_pledge_friendly"": false, ""sales_volume"": ""1K+ bought in past month"", ""about_product"": [""50 dB Hybrid Adaptive Active Noise Cancellation: Leave the noise behind and enjoy clear audio with up to 50 dB adaptive hybrid active noise cancellation in the boAt Nirvana Zenith Pro TWS Earbuds."", ""Hi-Res Audio by LDAC: Nirvana Zenith Pro features a listening boost with Hi-Res audio powered by LDAC. Get better sound with LDAC codec as it compresses audio files without compromising the quality."", ""boAt Spatial Audio: Be enthralled with boAt Spatial Audio in your earbuds that envelop you with theatre-like sound from all directions while you are watching movies or listening to your favorite tracks."", ""80 hours of Playtime with ASAP Charge: Game or tune into your playlist for 80 hours uninterrupted. Be it tedious commutes or road trips, these earbuds make every outing enjoyable."", ""6 Mics with AI-ENx Technology: Enjoy noise-free calls courtesy of Artificial Intelligence in the six mics for effective noise cancellation. Pop in your earbuds and make calls without hassles."", ""12mm Drivers: Enter the audio realm with the thumping boAt Signature Sound from the 12 mm drivers. With these earbuds, you can experience highly enjoyable listening for all content types."", ""boAt Adaptive EQ by Mimi: Set up your hearing profile and get personalized listening with Adaptive EQ by Mimi technologies that adapts the audio to your hearing."", ""boAt Hearables App Compatibility: Open the boAt Hearables App to explore novelty features, like preset EQ modes, customizable touch functions, ANC mode control, and more."", ""In-Ear Detection: Nirvana Zenith Pro prioritizes wireless comfort with in-ear detection. Take out your buds to pause the audio and wear them to resume the unwinding."", ""Beast Mode(60ms Low Latency), Google Fast Pair Service, IPX4""], ""product_description"": null, ""product_information"": {""Headphones Jack"": ""No Jack"", ""Model Name"": ""Nirvana Zenith Pro"", ""Connectivity Technology"": ""Bluetooth"", ""Wireless Communication Technology"": ""Bluetooth"", ""Included Components"": ""\u200eUser Manual, TWS Earbuds, Additional Earbuds, Charging Cable"", ""Specific Uses For Product"": ""Business, Entertainment, Fitness, Gaming, Professional, School, Sleeping, Travel"", ""Charging Time"": ""110 Minutes"", ""Compatible Devices"": ""Cellphones, Laptop, etc"", ""Item Weight"": ""45 g"", ""Water Resistance Level"": ""Water Resistant"", ""Net Quantity"": ""1 Piece"", ""Control Method"": ""Gesture"", ""Number of Items"": ""4"", ""Battery Life"": ""80 Hours"", ""Audio Driver Type"": ""Dynamic Driver"", ""Bluetooth Version"": ""5.4"", ""Earpiece Shape"": ""In Ear"", ""Input Device Interface"": ""Bluetooth"", ""Special Feature"": ""50dB Hybrid Adaptive ANC, Spatial Audio, Hi-Res Audio LDAC, 6Mics AI-ENx, 80 Hrs Battery, IPX4 water resistance"", ""Manufacturer"": ""Imagine Marketing Limited"", ""Model"": ""Nirvana Zenith Pro"", ""Product Dimensions"": ""3.1 x 2.5 x 2 cm; 45 g"", ""Batteries"": ""1 12V batteries required. (included)"", ""Item model number"": ""Nirvana Zenith Pro"", ""Special Features"": ""50dB Hybrid Adaptive ANC, Spatial Audio, Hi-Res Audio LDAC, 6Mics AI-ENx, 80 Hrs Battery, IPX4 water resistance"", ""Batteries Included"": ""Yes"", ""Batteries Required"": ""Yes"", ""Battery cell composition"": ""Lithium Polymer"", ""Includes Rechargeable Battery"": ""Yes"", ""Country of Origin"": ""China"", ""ASIN"": ""B0DXPL5XHF"", ""Best Sellers Rank"": ""#454 in Electronics (See Top 100 in Electronics)  #81 in In-Ear Headphones"", ""Date First Available"": ""8 July 2025"", ""Packer"": ""Imagine Marketing Limited, Imagine Marketing Ltd, Mumbai maharasthra - 400093"", ""Importer"": ""Imagine Marketing Limited, Imagine Marketing Ltd, Mumbai maharasthra - 400093"", ""Item Dimensions LxWxH"": ""31 x 25 x 20 Millimeters"", ""Generic Name"": ""True Wireless Earbuds""}, ""rating_distribution"": {""1"": 14, ""2"": 4, ""3"": 5, ""4"": 15, ""5"": 62}, ""product_photos"": [""https://m.media-amazon.com/images/I/61F5uOdJqlL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71wKx4dJlzL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71hiexETsEL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71TQ3DLwSwL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61CtCyPfhgL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61o34u3Zu3L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/612-czgbISL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61O+ho0c+GL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/710FxlybURL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71DwwXMuc-L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71s6msYhGIL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71ZWZ9tGA4L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61Nwk0kO6YL._SL1500_.jpg""], ""product_videos"": [{""id"": ""amzn1.vse.video.110cbd04bf544fb292263e3c1ffa3ec3"", ""title"": ""BoAt Nirvana Zenith Pro"", ""video_url"": ""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/e077096a-9f82-4429-a5f3-d31fa947c76f/default.jobtemplate.hls.m3u8"", ""video_height"": ""1080"", ""video_width"": ""1920"", ""thumbnail_url"": ""https://m.media-amazon.com/images/I/51NEOS32jWL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg"", ""product_asin"": ""B0DXPL5XHF"", ""parent_asin"": ""B0DXPJQLGG""}, {""id"": ""amzn1.vse.video.15081011fbe44049b7ca554fd13be047"", ""title"": ""Product Feature Video"", ""video_url"": ""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a71c967d-40d0-4e7d-97a1-5ab6862a93ac/default.jobtemplate.hls.m3u8"", ""video_height"": ""1080"", ""video_width"": ""1920"", ""thumbnail_url"": ""https://m.media-amazon.com/images/I/51IPIRz-B8L.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg"", ""product_asin"": ""B0DXPL5XHF"", ""parent_asin"": ""B0DXPJQLGG""}], ""user_uploaded_videos"": [], ""video_thumbnail"": ""https://m.media-amazon.com/images/I/51NEOS32jWL.SX522_.jpg"", ""has_video"": true, ""product_details"": {""Brand"": ""boAt"", ""Colour"": ""Platinum Gold"", ""Ear Placement"": ""In Ear"", ""Form Factor"": ""In Ear"", ""Noise Control"": ""Active Noise Cancellation""}, ""customers_say"": ""Customers praise these earbuds for their premium design with a sleek metallic finish, long-lasting battery backup, and effective noise cancellation that works well in noisy environments. The sound quality and value for money receive positive feedback, with one customer noting they only need to charge once a week. The functionality and connectivity receive mixed reviews - while the ANC works well in noisy environments, customers report issues with left ear failure and Bluetooth disconnection."", ""top_reviews"": [{""review_id"": ""R35PTHJAYAIGAL"", ""review_title"": ""Premium Earbud"", ""review_comment"": ""1. Premium look 2. Sound superb 3. Battery long life 4. Price is also good 5. ANC mode is also perfect. It adjust as per the environment Overall, it is a fantastic product with great features. Must buy without hesitate. Don't think to much while buying this product. Amazon packaging was also nice. I will give 10 out of 10"", ""review_star_rating"": ""5"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/R35PTHJAYAIGAL"", ""review_author_id"": ""AFUFNHKZEMC647EXYGT6DKSDZ35Q"", ""review_author"": ""Izaz Ahmed"", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AFUFNHKZEMC647EXYGT6DKSDZ35Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/default.png"", ""review_images"": [], ""review_video"": null, ""review_date"": ""Reviewed in India on 4 November 2025"", ""is_verified_purchase"": true, ""helpful_vote_statement"": ""5 people found this helpful"", ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Crimson Red""}, ""is_vine"": false}, {""review_id"": ""R3EQNZ7NUHY0JI"", ""review_title"": ""A complete premium class product!!"", ""review_comment"": ""I must say this product has a complete different vibe as compared to any other I have used till date. As soon as you plugin , you forget the world around you and you go into a trance mode cut out from rest of the world. Spatial sound feels so premium and each beats you feel it. Looks are also very classy and it works perfectly without any hassle. ANC mode is too good as well. You get complete hassle free call quality without any outside noise interference. I highly recommend this product. This truly is a game changer at this price segment."", ""review_star_rating"": ""5"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/R3EQNZ7NUHY0JI"", ""review_author_id"": ""AHFMN7Q6TETZ4L7SC53PJYYVUZTA"", ""review_author"": ""ROHIT "", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AHFMN7Q6TETZ4L7SC53PJYYVUZTA/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/default.png"", ""review_images"": [], ""review_video"": null, ""review_date"": ""Reviewed in India on 22 October 2025"", ""is_verified_purchase"": true, ""helpful_vote_statement"": ""3 people found this helpful"", ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Crimson Red""}, ""is_vine"": false}, {""review_id"": ""RTAG9DLG0M2EZ"", ""review_title"": ""But have a little bit of defect in ear play mode ."", ""review_comment"": ""The boAt Nirvana Zenith Pro is a phenomenal value proposition, offering premium-tier features\u2014spatial audio, LDAC, robust ANC, long battery life, and AI-powered calling\u2014at an unbeatable sub-\u20b93,000 price. Whether you're a gamer, binge-watcher, or commuter, these earbuds deliver much more than their price suggests."", ""review_star_rating"": ""4"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/RTAG9DLG0M2EZ"", ""review_author_id"": ""AHFK5EO2PBXICFXPU35TTIRBHNNA"", ""review_author"": ""Tuhin karmakar"", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AHFK5EO2PBXICFXPU35TTIRBHNNA/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/default.png"", ""review_images"": [], ""review_video"": null, ""review_date"": ""Reviewed in India on 31 August 2025"", ""is_verified_purchase"": true, ""helpful_vote_statement"": ""One person found this helpful"", ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Platinum Gold""}, ""is_vine"": false}, {""review_id"": ""R2LXQZWVM7F432"", ""review_title"": ""High quality product at right price"", ""review_comment"": ""Great quality product. Sound quality is excellent. Charges really fast. Use it to connect with my Samsung 25 ultra and laptop at the dame time. Using it for few months now and its working really good so far."", ""review_star_rating"": ""5"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/R2LXQZWVM7F432"", ""review_author_id"": ""AHLZZCLYD34QIY3PRJ4A6RDJ4AZQ"", ""review_author"": ""Ashok Sharma"", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AHLZZCLYD34QIY3PRJ4A6RDJ4AZQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/default.png"", ""review_images"": [], ""review_video"": null, ""review_date"": ""Reviewed in India on 3 November 2025"", ""is_verified_purchase"": true, ""helpful_vote_statement"": ""One person found this helpful"", ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Platinum Gold""}, ""is_vine"": false}, {""review_id"": ""RGQJZGPGR49OJ"", ""review_title"": ""King of Battery Life with Great Sound (Value for Money!)"", ""review_comment"": ""I've been using the boAt Nirvana Zenith Pro and I'm genuinely impressed for the price. The biggest win here is the battery life\u2014it seriously lasts forever. You can go days without worrying about charging the case, which is a huge plus. The sound quality is fantastic if you like a strong, punchy bass. It's perfect for pop, hip-hop, and watching movies because the Spatial Audio feature makes everything sound immersive. The Active Noise Cancellation (ANC) works very well for blocking out sounds like fans, A/C, and general indoor chatter, making your commute much quieter. The only real downside is the ANC struggles a bit with loud, sudden noises outdoors, and the system voice announcements are quite loud. Verdict: If you want incredible battery life, heavy bass, and good features like ANC and LDAC without spending a fortune, these are a top choice. Great value for money!"", ""review_star_rating"": ""5"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/RGQJZGPGR49OJ"", ""review_author_id"": ""AFQ5FE6JL2VBVUDZ7YL6XML2HCRQ"", ""review_author"": ""Sai Meduri"", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AFQ5FE6JL2VBVUDZ7YL6XML2HCRQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/default.png"", ""review_images"": [], ""review_video"": null, ""review_date"": ""Reviewed in India on 9 October 2025"", ""is_verified_purchase"": true, ""helpful_vote_statement"": ""One person found this helpful"", ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Velvet Grey""}, ""is_vine"": false}, {""review_id"": ""R3IUXJ6VXYOFMO"", ""review_title"": ""Nice product, do give it a try!"", ""review_comment"": ""I'd say just hit the buy button because the features it is offering at such a good price is outstanding. Other brands charge like almost double for all these features. All the features mentioned works like a charm. Also the looks stand out compared to other competitive products. # There's just one con that the \""NIRVANA\"" badging on the case is not of very good quality as the letters come out after some days due to poor quality glue used. Solution - 1: Either you remove all the letter then it would look good as nirvana is engraved on the case where the letters stick. Solution - 2: Or apply feviquick with the help of a needle and stick the letters again and it's never gonna get off ever again. My final recommendation to you would be that if you fix the minor con than the product is great."", ""review_star_rating"": ""5"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/R3IUXJ6VXYOFMO"", ""review_author_id"": ""AE7ZMCMNZ3YIYJTFAP2GLA2UKM7A"", ""review_author"": ""Mukul Verma"", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AE7ZMCMNZ3YIYJTFAP2GLA2UKM7A/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/default.png"", ""review_images"": [""https://m.media-amazon.com/images/I/71gfVZXRnCL.jpg"", ""https://m.media-amazon.com/images/I/71HUycCL3iL.jpg""], ""review_video"": null, ""review_date"": ""Reviewed in India on 24 September 2025"", ""is_verified_purchase"": true, ""helpful_vote_statement"": ""One person found this helpful"", ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Crimson Red""}, ""is_vine"": false}, {""review_id"": ""R2CJCWMZ3Q12B7"", ""review_title"": ""High quality with low price"", ""review_comment"": ""Sound effects, special audio and the anc vas good"", ""review_star_rating"": ""5"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/R2CJCWMZ3Q12B7"", ""review_author_id"": ""AEU45L7CUHUGGVKCCPRSNIGX47HQ"", ""review_author"": ""D hunder"", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AEU45L7CUHUGGVKCCPRSNIGX47HQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/default.png"", ""review_images"": [], ""review_video"": null, ""review_date"": ""Reviewed in India on 13 November 2025"", ""is_verified_purchase"": true, ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Velvet Grey""}, ""is_vine"": false}, {""review_id"": ""R1SOGAGMM8JRRM"", ""review_title"": ""Check before buying"", ""review_comment"": ""Boat Zenith Pro Review \u2013 My Experience Overall, the product is really good in terms of build quality, sound and features. It performs smoothly when connected with Android devices, and I didn\u2019t face any major issues there. However, if you are using an iPhone, keep in mind that the performance is not as smooth: \u2022 Connectivity feels a bit unstable sometimes \u2022 Features don\u2019t work as seamlessly as they do on Android \u2705 Pros \u2022 Premium look & feel \u2022 Good sound quality \u2022 Works well with Android \u26a0\ufe0f Cons \u2022 Not fully optimized for iOS / iPhone users \ud83d\udccc Verdict: Worth buying if you are an Android user. For iPhone users, it works, but the experience is not as smooth."", ""review_star_rating"": ""4"", ""review_link"": ""https://www.amazon.in/gp/customer-reviews/R1SOGAGMM8JRRM"", ""review_author_id"": ""AHGUPBDB7ZDBQOTEM5BZZSMREOIQ"", ""review_author"": ""Fazir"", ""review_author_url"": ""https://www.amazon.in/gp/profile/amzn1.account.AHGUPBDB7ZDBQOTEM5BZZSMREOIQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8"", ""review_author_avatar"": ""https://m.media-amazon.com/images/S/amazon-avatars-global/99a5a00e-7e19-4102-9f67-132fbef3df4a._CR0%2C0%2C375%2C375_UX460_.jpg"", ""review_images"": [], ""review_video"": null, ""review_date"": ""Reviewed in India on 4 August 2025"", ""is_verified_purchase"": true, ""helpful_vote_statement"": ""7 people found this helpful"", ""reviewed_product_asin"": ""B0DXPL5XHF"", ""reviewed_product_variant"": {""Colour"": ""Velvet Grey""}, ""is_vine"": false}], ""top_reviews_global"": [], ""delivery"": ""FREE delivery Sunday, 23 November. Details Or fastest delivery Today. Order within 12 hrs 31 mins. Details"", ""primary_delivery_time"": ""Sunday, 23 November"", ""category"": {""id"": ""electronics"", ""name"": ""Electronics""}, ""category_path"": [{""id"": ""976419031"", ""name"": ""Electronics"", ""link"": ""https://www.amazon.in/electronics/b/ref=dp_bc_1?ie=UTF8&node=976419031""}, {""id"": ""29561348031"", ""name"": ""Headphones, Earbuds & Accessories"", ""link"": ""https://www.amazon.in/Headphones-Earbuds-Accessories/b/ref=dp_bc_2?ie=UTF8&node=29561348031""}, {""id"": ""1388921031"", ""name"": ""Headphones"", ""link"": ""https://www.amazon.in/headphones/b/ref=dp_bc_3?ie=UTF8&node=1388921031""}, {""id"": ""14146389031"", ""name"": ""In-Ear"", ""link"": ""https://www.amazon.in/b/ref=dp_bc_4?ie=UTF8&node=14146389031""}], ""product_variations_dimensions"": [""color""], ""product_variations"": {""color"": [{""asin"": ""B0DXPL5XHF"", ""value"": ""Platinum Gold"", ""photo"": ""https://m.media-amazon.com/images/I/417hSVy7rnL.jpg"", ""is_available"": true}, {""asin"": ""B0DXNYJRMH"", ""value"": ""Velvet Grey"", ""photo"": ""https://m.media-amazon.com/images/I/41QwSzPBJOL.jpg"", ""is_available"": true}, {""asin"": ""B0DXP8JM1M"", ""value"": ""Crimson Red"", ""photo"": ""https://m.media-amazon.com/images/I/41KXVDt1-8L.jpg"", ""is_available"": true}]}, ""all_product_variations"": {""B0DXP8JM1M"": {""color"": ""Crimson Red""}, ""B0DXPL5XHF"": {""color"": ""Platinum Gold""}, ""B0DXNYJRMH"": {""color"": ""Velvet Grey""}}, ""deal_badge"": ""Limited time deal"", ""has_aplus"": true, ""aplus_images"": [""https://m.media-amazon.com/images/S/aplus-media-library-service-media/365cc522-9ca1-4565-952c-52220434156f.jpg"", ""https://m.media-amazon.com/images/S/aplus-media-library-service-media/5d9c5ba3-9285-4817-84f1-5cd230f8d3f2.jpg"", ""https://m.media-amazon.com/images/S/aplus-media-library-service-media/9ab2d524-ccc3-4110-b1a9-e748b27c2567.jpg"", ""https://m.media-amazon.com/images/S/aplus-media-library-service-media/e9aea62e-ab4a-4956-b4bd-15c87171486a.jpg"", ""https://m.media-amazon.com/images/S/aplus-media-library-service-media/2688a1f5-cd19-4bbe-85d2-909969c867fb.jpg""], ""has_brandstory"": false, ""frequently_bought_together"": [{""product_title"": ""This item:  boAt Nirvana Zenith Pro (2025), 50dB Hybrid Adaptive ANC, Spatial Audio, Hi-Res Audio LDAC, 6Mics AI-ENx, 80 Hrs Battery, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Platinum Gold)"", ""product_price"": ""\u20b92,799.00"", ""product_photo"": ""https://images-eu.ssl-images-amazon.com/images/I/61F5uOdJqlL.jpg""}, {""product_title"": ""Boat Nirvana Ion, 120HRS Battery, Crystal Bionic Sound w/Dual EQ Modes, 4Mics ENx, App Support, Low Latency, IPX4, v.5.2 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Charcoal Black)"", ""product_price"": ""\u20b91,699.00"", ""product_url"": ""https://www.amazon.in/dp/B0BW8TXJJ2"", ""product_photo"": ""https://images-eu.ssl-images-amazon.com/images/I/81-TGXuOMAL.jpg""}], ""landing_asin"": ""B0DXPL5XHF"", ""parent_asin"": ""B0DXPJQLGG""}}"
